Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value,data_entry_by,upload_ts,notes,ref_date
Mozambique,MOZ,2007,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,223786756100.0,admin,2026-04-02 02:44:51.524768,,01/01/2007
Mozambique,MOZ,2000,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,2026-04-02 02:44:51.524768,,01/01/2000
Mozambique,MOZ,2014,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,150.778780648033,admin,2026-04-02 02:44:51.524768,,Jan 2014
Mozambique,MOZ,2008,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.75248736927378,bot,2026-04-02 02:44:51.524768,,2008-01-01
Mozambique,MOZ,2006,Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),NE.CON.PRVT.PC.KD,,,2026-04-02 02:44:51.524768,,2006
Mozambique,MOZ,1993,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,310.0,USER_7,2026-04-02 02:44:51.524768,,1993-01-01
Mozambique,MOZ,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2458453111.43502,USER_0,2026-04-02 02:44:51.524768,,01/01/2022
Mozambique,MOZ,2015,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,287793698.492754,USER_7,2026-04-02 02:44:51.524768,,2015-01-01
Mozambique,MOZ,1995,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,525.418671837499,bot,2026-04-02 02:44:51.524768,,Jan 1995
Mozambique,MOZ,1997,GNI (constant 2015 US$),NY.GNP.MKTP.KD,4041881674.78117,bot,2026-04-02 02:44:51.524768,,1997-01-01
Mozambique,MOZ,2002,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-603175831.428362,USER_6,2026-04-02 02:44:51.524768,,01/01/2002
Mozambique,MOZ,2019,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,10324082029.442,,2026-04-02 02:44:51.524768,,01/01/2019
Mozambique,MOZ,2018,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,24.5258293178593,bot,2026-04-02 02:44:51.524768,,Jan 2018
Mozambique,Moz,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.55974875844295,,2026-04-02 02:44:51.524768,,01/01/2014
Mozambique,MOZ,1998,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,29.0698415023407,admin,2026-04-02 02:44:51.524768,,1998-01-01
Mozambique,MOZ,2023,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,2026-04-02 02:44:51.524768,,Jan 2023
Mozambique,MZO,2024,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2112555384.71149,bot,2026-04-02 02:44:51.524768,,01/01/2024
  Mozambique  ,MOZ,2015,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,26.6803425477918,,2026-04-02 02:44:51.524768,,01/01/2015
Mozambique,MOZ,2002,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,811663269.156662,bot,2026-04-02 02:44:51.524768,,Jan 2002
Mozambique,MOZ,1996,Net official development assistance received (current US$),DT.ODA.ODAT.CD,886729980.46875,admin,2026-04-02 02:44:51.524768,,01/01/1996
Mozambique,MOZ,2011,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,10950968403.988,,2026-04-02 02:44:51.524768,,2011
Mozambique,MOZ,2019,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,84684916600.0,USER_8,2026-04-02 02:44:51.524768,,2019-01-01
MOZAMBIQUE,MOZ,1997,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,4553784253.98769,,2026-04-02 02:44:51.524768,,1997-01-01
Mozambique,MOZ,2015,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1158992665900.0,,2026-04-02 02:44:51.524768,,2015-01-01
Mozambique,MOZ,2009,GNI (current US$),NY.GNP.MKTP.CD,11982083700.6646,,2026-04-02 02:44:51.524768,,01/01/2009
mozambique,MOZ,2008,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,227265435799.999,,2026-04-02 02:44:51.524768,,01/01/2008
Mozambique,M0Z,2024,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,4981298261.48189,,2026-04-02 02:44:51.524768,,Jan 2024
Mozambique,MOZ,2013,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2828347732.97242,admin,2026-04-02 02:44:51.524768,,Jan 2013
Mozambique,MOZ,1992,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,58000000.0,,2026-04-02 02:44:51.524768,,01/01/1992
Mozambique,MOz,2016,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.1178325868925,bot,2026-04-02 02:44:51.524768,,2016
Mozambique,MOZ,2018,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,232395824100.0,admin,2026-04-02 02:44:51.524768,,2018-01-01
mozambique,MOZ,1998,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,65917213199.9998,,2026-04-02 02:44:51.524768,,01/01/1998
Mozambique,MOZ,1997,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,admin,2026-04-02 02:44:51.524768,,01/01/1997
Mozambique,MOZ,2018,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,6036569691.10635,,2026-04-02 02:44:51.524768,,2018
Mozambique,MOZ,2024,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,92.3285923939798,USER_7,2026-04-02 02:44:51.524768,,2024-01-01
Mozambique,M0Z,2021,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,15.2120251595569,USER_9,2026-04-02 02:44:51.524768,,Jan 2021
Mozambique,MOZ,2003,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,69478279.11,admin,2026-04-02 02:44:51.524768,,Jan 2003
Mozambique,MOZ,1997,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,2026-04-02 02:44:51.524768,,1997-01-01
Mozambique,MOZ,2012,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,11817641237.0323,bot,2026-04-02 02:44:51.524768,,2012
Mozambique,MOZ,2013,Net official development assistance received (current US$),DT.ODA.ODAT.CD,2312700683.59375,USER_9,2026-04-02 02:44:51.524768,,2013-01-01
Mozambique,MZO,2007,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,442.049574057751,admin,2026-04-02 02:44:51.524768,,01/01/2007
Mozambique,MOZ,2006,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,2280.88547163975,,2026-04-02 02:44:51.524768,,01/01/2006
Mozambique,MOZ,2009,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,58.7078944517605,admin,2026-04-02 02:44:51.524768,,Jan 2009
Mozambique,MOZ,1987,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,USER_4,2026-04-02 02:44:51.524768,,1987-01-01
Mozambique,MOZ,2009,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,2026-04-02 02:44:51.524768,,Jan 2009
Mozambique,Moz,1998,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2.78545964087873,USER_4,2026-04-02 02:44:51.524768,,1998
mozambique,MOZ,2022,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,442346998.649658,bot,2026-04-02 02:44:51.524768,,2022-01-01
Mozambique,MOZ,2009,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,0.575623244713921,bot,2026-04-02 02:44:51.524768,,01/01/2009
Mozambique,MOZ,2003,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,6682871510.78031,,2026-04-02 02:44:51.524768,,2003-01-01
Mozambique,MOZ,2017,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2293088453.90681,bot,2026-04-02 02:44:51.524768,,01/01/2017
Mozambique,MOZ,2024,GDP (current LCU),NY.GDP.MKTP.CN,1453541036100.0,admin,2026-04-02 02:44:51.524768,,2024-01-01
Mozambique,MOZ,2006,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,23.9413158531434,,2026-04-02 02:44:51.524768,,2006
Mozambique,MOZ,2000,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,1603890010.51786,USER_2,2026-04-02 02:44:51.524768,,Jan 2000
Mozambique,MOZ,2019,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,61.6530364208556,USER_6,2026-04-02 02:44:51.524768,,2019-01-01
Mozambique,MOz,2004,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7481086789.73586,,2026-04-02 02:44:51.524768,,Jan 2004
Mozambique,MOZ,2020,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,654718589800.0,USER_4,2026-04-02 02:44:51.524768,,2020-01-01
MOZAMBIQUE,MOZ,1994,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,11.2880993013301,,2026-04-02 02:44:51.524768,,1994-01-01
Mozambique,MOZ,1991,Gross national expenditure (current US$),NE.DAB.TOTL.CD,5145538206.49885,,2026-04-02 02:44:51.524768,,01/01/1991
Mozambique,MOZ,2011,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,32642884.202833,,2026-04-02 02:44:51.524768,,Jan 2011
Mozambique,MOZ,1976,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,119066641.245943,,2026-04-02 02:44:51.524768,,Jan 1976
Mozambique,MOZ,1996,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,3729993412.25639,,2026-04-02 02:44:51.524768,,1996-01-01
Mozambique,MOZ,2022,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,9.08902720946217,USER_6,2026-04-02 02:44:51.524768,,2022-01-01
Mozambique,MOZ,1997,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,8.34021392592706,USER_9,2026-04-02 02:44:51.524768,,1997
Mozambique,MZO,2019,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,#VALUE!,,2026-04-02 02:44:51.524768,,2019
  Mozambique  ,MOZ,2002,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.623589151491022,USER_4,2026-04-02 02:44:51.524768,,2002
  Mozambique  ,MOZ,1989,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,2026-04-02 02:44:51.524768,,1989
Mozambique,MOZ,2005,GNI per capita (current LCU),NY.GNP.PCAP.CN,9663.73429054318,,2026-04-02 02:44:51.524768,,2005-01-01
Mozambique,MOZ,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.380320098608,,2026-04-02 02:44:51.524768,,2005-01-01
Mozambique,MOZ,2004,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,20255369.19,admin,2026-04-02 02:44:51.524768,,2004-01-01
Mozambique,MOZ,2077,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-0.732863967644704,,2026-04-02 02:44:51.524768,,
Mozambique,MOZ,1971,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.8,USER_1,2026-04-02 02:44:51.524768,,1971-01-01
Mozambique,moz,2024,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,6612247916.20694,,2026-04-02 02:44:51.524768,,2024-01-01
Mozambique,MOZ,2004,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,2026-04-02 02:44:51.524768,,2004
Mozambique,MOZ,2015,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,1.69935623432218,USER_6,2026-04-02 02:44:51.524768,,2015
mozambique,MOZ,1997,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,4.18787146576594,,2026-04-02 02:44:51.524768,,1997
Mozambique,MOZ,2001,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1161932744.10042,bot,2026-04-02 02:44:51.524768,,2001
Mozambique,MOZ,2008,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,227265435800.0,,2026-04-02 02:44:51.524768,,Jan 2008
Mozambique,MOZ,1983,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,19899999.62,,2026-04-02 02:44:51.524768,,1983-01-01
MOZAMBIQUE,MOZ,2010,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-15.1008877934758,,2026-04-02 02:44:51.524768,,2010
Mozambique,MOZ,2010,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11230847942.9,,2026-04-02 02:44:51.524768,,2010
Mozambique,MOZ,2011,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,581442638200.0,,2026-04-02 02:44:51.524768,,2011
Mozambique,MOZ,2006,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,58247641300.0,,2026-04-02 02:44:51.524768,,2006-01-01
Mozambique,MOZ,1988,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,27.0837275808937,bot,2026-04-02 02:44:51.524768,,1988-01-01
Mozambique,MOZ,2000,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,14251606900.0,admin,2026-04-02 02:44:51.524768,,Jan 2000
MOZAMBIQUE,MOZ,2077,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,44.8266764679686,bot,2026-04-02 02:44:51.524768,,
Mozambique,MOZ,2013,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,2026-04-02 02:44:51.524768,,2013
Mozambique,MOZ,2018,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,16874979.0610786,bot,2026-04-02 02:44:51.524768,,2018-01-01
Mozambique,MZO,2008,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1906090.57194171,,2026-04-02 02:44:51.524768,,2008
Mozambique,MOZ,1991,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,2417322101.69669,,2026-04-02 02:44:51.524768,,Jan 1991
Mozambique,MOZ,1995,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.3714781039121,admin,2026-04-02 02:44:51.524768,,1995
Mozambique,MOZ,2009,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.906117225585617,bot,2026-04-02 02:44:51.524768,,2009-01-01
Mozambique,MOZ,2021,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0.0,USER_6,2026-04-02 02:44:51.524768,,01/01/2021
Mozambique,MOZ,2021,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.9411773134421,,2026-04-02 02:44:51.524768,,2021
Mozambique,MOZ,2000,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.62050164371071,bot,2026-04-02 02:44:51.524768,,01/01/2000
Mozambique,MOZ,2011,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.8807098388736,bot,2026-04-02 02:44:51.524768,,2011
Mozambique,MOZ,2019,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,3618490359.98414,,2026-04-02 02:44:51.524768,,Jan 2019
Mozambique,MZO,2022,GDP (current US$),NY.GDP.MKTP.CD,18883528581.3734,admin,2026-04-02 02:44:51.524768,,2022-01-01
Mozambique,Moz,2013,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,2026-04-02 02:44:51.524768,,Jan 2013
Mozambique,MOZ,2007,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.3208398689763,,2026-04-02 02:44:51.524768,,2007-01-01
Mozambique,MOZ,2017,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,143064714.57152,,2026-04-02 02:44:51.524768,,Jan 2017
Mozambique,MOZ,2022,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,8280860681.04204,admin,2026-04-02 02:44:51.524768,,2022
Mozambique,MOZ,2000,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,647452839.49783,admin,2026-04-02 02:44:51.524768,,2000
Mozambique,MZO,1995,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,473616055.613196,,2026-04-02 02:44:51.524768,,01/01/1995
Mozambique,MOZ,2020,Total reserves minus gold (current US$),FI.RES.XGLD.CD,3836111854.33148,bot,2026-04-02 02:44:51.524768,,01/01/2020
Mozambique,MOZ,2022,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,166195674.653228,,2026-04-02 02:44:51.524768,,2022
Mozambique,MOZ,2013,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,13.0725929651415,bot,2026-04-02 02:44:51.524768,,Jan 2013
  Mozambique  ,MOZ,1999,Final consumption expenditure (constant 2015 US$),NE.CON.TOTL.KD,4565609675.14565,,2026-04-02 02:44:51.524768,,Jan 1999
Mozambique,MOZ,2015,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,426885235900.0,admin,2026-04-02 02:44:51.524768,,2015-01-01
Mozambique,MOZ,2015,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,12.8853065622104,bot,2026-04-02 02:44:51.524768,,2015
Mozambique,MOZ,1990,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,221.048981086396,bot,2026-04-02 02:44:51.524768,,Jan 1990
Mozambique,MOZ,2008,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,28.5315319368252,,2026-04-02 02:44:51.524768,,2008-01-01
mozambique,MOZ,2009,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,2721878920.54559,,2026-04-02 02:44:51.524768,,01/01/2009
Mozambique,MOZ,2013,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1110.0,USER_7,2026-04-02 02:44:51.524768,,2013
Mozambique,MOZ,1996,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,3482356029.63181,,2026-04-02 02:44:51.524768,,1996
Mozambique,MOZ,1985,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,bot,2026-04-02 02:44:51.524768,,Jan 1985
Mozambique,moz,2001,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,39.8113104026807,,2026-04-02 02:44:51.524768,,2001-01-01
Mozambique,MOZ,2013,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,495102311100.0,USER_4,2026-04-02 02:44:51.524768,,2013
Mozambique,MOZ,2019,"GNI, PPP (constant 2021 international $)",NY.GNP.MKTP.PP.KD,43755984597.3428,USER_0,2026-04-02 02:44:51.524768,,Jan 2019
Mozambique,MOZ,1987,Net official development assistance received (current US$),DT.ODA.ODAT.CD,665210021.972656,,2026-04-02 02:44:51.524768,,1987-01-01
Mozambique,MZO,2014,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-6330504400.0,admin,2026-04-02 02:44:51.524768,,2014
Mozambique,MOZ,2019,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.0523216023739,,2026-04-02 02:44:51.524768,,Jan 2019
Mozambique,MOZ,2019,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,107266252.653515,,2026-04-02 02:44:51.524768,,01/01/2019
Mozambique,MOZ,2024,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,4185877596.4322,USER_8,2026-04-02 02:44:51.524768,,2024
Mozambique,MOZ,2004,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,323.312509752633,,2026-04-02 02:44:51.524768,,Jan 2004
Mozambique,MOZ,1996,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,17831187500.0,bot,2026-04-02 02:44:51.524768,,01/01/1996
Mozambique,MOZ,2019,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3410215326.03788,bot,2026-04-02 02:44:51.524768,,2019
Mozambique,MOZ,2024,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,424200530900.0,,2026-04-02 02:44:51.524768,,2024
Mozambique,MOZ,2024,"Services, value added (current LCU)",NV.SRV.TOTL.CN,597353712800.0,USER_1,2026-04-02 02:44:51.524768,,01/01/2024
Mozambique,MOZ,2018,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,2.11337364934484,,2026-04-02 02:44:51.524768,,2018-01-01
Mozambique,MOZ,1993,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,2.474345589694,admin,2026-04-02 02:44:51.524768,,01/01/1993
Mozambique,MOZ,2002,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1843781633.0,,2026-04-02 02:44:51.524768,,2002
Mozambique,MOZ,2004,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,660.0,USER_6,2026-04-02 02:44:51.524768,,01/01/2004
Mozambique,MOZ,2011,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,7618214169.67421,admin,2026-04-02 02:44:51.524768,,01/01/2011
Mozambique,MOZ,2012,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,32083856.1196302,USER_0,2026-04-02 02:44:51.524768,,Jan 2012
Mozambique,MOZ,2006,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-113005660.399999,admin,2026-04-02 02:44:51.524768,,Jan 2006
Mozambique,MOZ,2004,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,admin,2026-04-02 02:44:51.524768,,Jan 2004
Mozambique,M0Z,2007,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,17371206827.2223,bot,2026-04-02 02:44:51.524768,,2007
Mozambique,MOZ,2010,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,,,2026-04-02 02:44:51.524768,,Jan 2010
Mozambique,MOZ,2020jB,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-3625495.44061,,2026-04-02 02:44:51.524768,,2020-01-01
Mozambique,moz,1999,"Services, value added (current LCU)",NV.SRV.TOTL.CN,34165742200.0,,2026-04-02 02:44:51.524768,,1999
Mozambique,MOZ,2009,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,1303222008.62699,admin,2026-04-02 02:44:51.524768,,2009
  Mozambique  ,MOZ,2015,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,7557127110.24335,,2026-04-02 02:44:51.524768,,Jan 2015
Mozambique,MOZ,2008,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,2.87175869256404,,2026-04-02 02:44:51.524768,,01/01/2008
Mozambique,MOZ,2021,"GNI, PPP (constant 2021 international $)",NY.GNP.MKTP.PP.KD,45234468975.6807,bot,2026-04-02 02:44:51.524768,,01/01/2021
Mozambique,MOZ,2015,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,23.7207494959333,USER_5,2026-04-02 02:44:51.524768,,Jan 2015
Mozambique,MOZ,1993,GNI per capita (constant LCU),NY.GNP.PCAP.KN,10624.527683915,bot,2026-04-02 02:44:51.524768,,01/01/1993
Mozambique,MOZ,2012,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,560.425570589114,admin,2026-04-02 02:44:51.524768,,01/01/2012
Mozambique,MOZ,1992,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,189.307858449547,USER_8,2026-04-02 02:44:51.524768,,1992
Mozambique,moz,2007,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,2.72641983281808,,2026-04-02 02:44:51.524768,,01/01/2007
Mozambique,MOZ,2016,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,1336957096.69177,,2026-04-02 02:44:51.524768,,01/01/2016
Mozambique,MOZ,2005.5,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,13.9621047802934,admin,2026-04-02 02:44:51.524768,,01/01/2005
Mozambique,MOZ,1995,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-1256731228.7789,USER_3,2026-04-02 02:44:51.524768,,Jan 1995
Mozambique,MOZ,2012,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.775780712297,,2026-04-02 02:44:51.524768,,Jan 2012
Mozambique,MOZ,2012,Gross national expenditure (constant 2015 US$),NE.DAB.TOTL.KD,19034730474.9068,admin,2026-04-02 02:44:51.524768,,2012
Mozambique,MOZ,2001,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,6.40609473502714,admin,2026-04-02 02:44:51.524768,,2001-01-01
Mozambique,MOZ,2007,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.43627840440044,USER_3,2026-04-02 02:44:51.524768,,2007
Mozambique,MOZ,2002,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,25.3665826928771,,2026-04-02 02:44:51.524768,,2002-01-01
Mozambique,MOZ,1994,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,31.1812920080931,USER_7,2026-04-02 02:44:51.524768,,1994-01-01
Mozambique,MOZ,1991,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,432752987.306518,,2026-04-02 02:44:51.524768,,1991
mozambique,MOZ,2009,"ODA aid disbursements for STD control including HIV/AIDS, DAC donors (current US$)",DT.ODA.DACD.HIV.CNTRL.CD,175850219.0,USER_8,2026-04-02 02:44:51.524768,,2009-01-01
Mozambique,MOZ,2024,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,-22.4386710486407,bot,2026-04-02 02:44:51.524768,,2024
Mozambique,MOZ,2016,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,3327.91522731761,,2026-04-02 02:44:51.524768,,Jan 2016
Mozambique,MOZ,2019,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,658693472700.0,,2026-04-02 02:44:51.524768,,2019
mozambique,MOZ,2003,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,1975.94988059651,,2026-04-02 02:44:51.524768,,2003-01-01
Mozambique,MOZ,1993,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,,,2026-04-02 02:44:51.524768,,01/01/1993
Mozambique,MOZ,2001,"GNI, PPP (constant 2021 international $)",NY.GNP.MKTP.PP.KD,12951314958840.4,bot,2026-04-02 02:44:51.524768,,01/01/2001
Mozambique,MOZ,1992,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,-7.24444458781865,,2026-04-02 02:44:51.524768,,Jan 1992
Mozambique,MOZ,2017,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.4898761087841,USER_1,2026-04-02 02:44:51.524768,,Jan 2017
Mozambique,MOZ,2019,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,538.0,admin,2026-04-02 02:44:51.524768,,2019-01-01
Mozambique,Moz,2014,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-1.45553741892036,,2026-04-02 02:44:51.524768,,2014
Mozambique,MOZ,1990,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,750090000.0,bot,2026-04-02 02:44:51.524768,,1990-01-01
Mozambique,MOZ,2002,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,4441420562.82576,,2026-04-02 02:44:51.524768,,2002
